Unnamed: 0,Track Name,Artist(s),Popularity,Audio Preview,Cover Image,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Genre
1383,"O Mere Dil Ke Chain (From ""Mere Jeevan Saathi"")",Kishore Kumar,50,https://p.scdn.co/mp3-preview/ab8fb182f661295fb38f9ff814bbfb24d4eda6b3?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736f116e3aba2e893cb09f6068,0.434,0.551,-8.396,0.0307,0.658,0.0749,110.23,hindi devotional
2282,Eretinda,DEX 1200,34,https://p.scdn.co/mp3-preview/7371a3253c73c7f8e60b87580372c884bb461a79?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27385979ba4c7e529246ca0cfb5,0.633,0.17,-21.494,0.0331,0.907,0.107,113.985,yoga
2220,Amelioration,Alpha Vectoriam,48,https://p.scdn.co/mp3-preview/280915a4c008b070472485c029395d41d7b64a8c?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27357a9b01a2e5e942e69882d07,0.789,0.132,-18.255,0.0524,0.893,0.111,110.01,yoga
2004,Eleni,Carwyn,59,https://p.scdn.co/mp3-preview/b031fc1b9974c42979522099d4b319b036c91d76?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2739cb3e317847711a1aab30a6f,0.214,0.0039,-35.794,0.0466,0.995,0.0924,134.247,yoga
458,Malik Hai Jo Jaha Ke,Ranjan Ji Maharaj,26,https://p.scdn.co/mp3-preview/503403656dc179affd1d504fdf1089a04abfe003?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e0d25ac2f88fd28841f17306,0.362,0.708,-7.784,0.0602,0.466,0.333,84.351,bhajan
735,Sankatmochan Hanuman Ashtak,Hariharan,62,https://p.scdn.co/mp3-preview/bdfe76838f74b04b0dc7f30ef78dc806a11f97af?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736d9a2050e82ce05424dca5aa,0.625,0.727,-3.035,0.0308,0.777,0.0717,86.471,hindi devotional
2242,Falling Leaves,myndstream,46,https://p.scdn.co/mp3-preview/53d861470ae321116b07c4add0c976cee7f11518?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27360a45244b9096ddfa4407c36,0.233,0.0163,-31.48,0.0426,0.887,0.108,119.819,yoga
2512,Morganite,"Rangitoto, Silkyson, Moenetty",61,https://p.scdn.co/mp3-preview/752d3b178089e2ea4b14bf0b1bdc63a976eabf24?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273ea5bf6e29520e305b67d7d90,0.166,0.0367,-26.202,0.0398,0.701,0.108,139.73,yoga
2531,Gratitude,"Intrinsic Flow, Umpirage, Moenetty",51,https://p.scdn.co/mp3-preview/a733651bd49392853fa522381d3e430b0131a648?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273417ca870e0e1065977349a04,0.215,0.135,-23.64,0.0363,0.881,0.0825,139.186,yoga
328,Kajrare Tere Mote - Mote,Baba Rasika Pagal,33,https://p.scdn.co/mp3-preview/9c980e39f562ae0de9db99fa93d9aa044652cff6?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273b7d75b1b6d27effaa26820eb,0.245,0.673,-11.916,0.0687,0.63,0.32,179.575,bhajan
737,Ramayan Manka 100 Chaupai,Kumar Vishu,32,https://p.scdn.co/mp3-preview/e7497ef25185e7787ad7867ddb63cbe2cb4f40df?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273101f8fa0316a195d3400b8a2,0.413,0.832,-4.838,0.0584,0.451,0.422,83.221,hindi devotional
261,Nikunj Mein Biraje,Vikram Hazra,37,https://p.scdn.co/mp3-preview/295a266b400b3c2f0e660f25728e7fcd74892e4e?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273d36da157fde5398ddc9ce7e5,0.349,0.705,-7.39,0.0516,0.328,0.121,86.898,bhajan
1367,Ram Siya Ram,Rakesh Kala,47,https://p.scdn.co/mp3-preview/9bb0dd16507701d7b7b2cbc8e4d5c69065909ebf?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273047eae1aaa9feac6307bb7d2,0.643,0.736,-4.274,0.0594,0.419,0.107,79.934,hindi devotional
177,Saj Rahe Bhole Baba Nirale Dulhe Mein,Lakhbir Singh Lakkha,46,https://p.scdn.co/mp3-preview/b9be7bf419cde188332e4739a930bf3829e22736?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2737af19c7422b1adb5f32c34e0,0.583,0.944,-2.681,0.088,0.572,0.237,113.785,bhajan
2411,Higher Love,James Vincent McMorrow,59,https://p.scdn.co/mp3-preview/4bdfa89ec569c3a03144abd3b11cb72a526afda7?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273e258b59ace75e2761408d707,0.323,0.119,-17.892,0.05,0.962,0.106,89.862,yoga
159,Ram Ayenge,Swati Mishra,62,https://p.scdn.co/mp3-preview/72e07f262fc441311adc960dec2cea62834b39ef?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e6b20d720156dc5cf536a22b,0.384,0.411,-9.312,0.0412,0.937,0.0873,169.392,bhajan
1369,Om Jai Jagdish Hare,Maanya Arora,37,https://p.scdn.co/mp3-preview/04cc5bef5c49acc2fea9f54b9f3a3487dc1e138c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273cdc74182d0a508b327b9ccfa,0.588,0.221,-13.031,0.0297,0.845,0.138,85.995,hindi devotional
2305,Be Shapeless,Cassius Fry,33,https://p.scdn.co/mp3-preview/ba0fb48c312f896d220b287c77de8667176d7907?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27363d43a97ad34b634390cb72a,0.535,0.239,-19.458,0.0276,0.731,0.11,172.006,yoga
466,Top 5 Bhajan,Ranjan Ji Maharaj,15,https://p.scdn.co/mp3-preview/406abdb95760532d6932e330b141ece87289ae41?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733a0ed032815dda79d8eb84ae,0.444,0.647,-9.34,0.0476,0.4,0.415,141.038,bhajan
2259,Spring Flower,I Haga Xela,37,https://p.scdn.co/mp3-preview/e7c0e0d09b46df8a875e4bff6f758c61de011d2a?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2737594a81919619471df069139,0.481,0.161,-21.974,0.0284,0.814,0.0966,100.028,yoga
833,Hanuman Chalisa,Amrita Chaturvedi,8,https://p.scdn.co/mp3-preview/811b1f99da6e702237bb4e4175806931aa98d68c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736fd7548174696774821cc035,0.392,0.861,-4.204,0.0588,0.658,0.0908,101.433,hindi devotional
1925,Silent Emotions,Monsclod,25,https://p.scdn.co/mp3-preview/2d16c6cecf523625ff2e938c0e0e03e0a3174207?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273ba6e1a5e0bfdbab9bb37fe21,0.285,0.0312,-36.567,0.048,0.985,0.101,81.836,relaxation
67,Ram Siya Ram,Sonu Nigam,46,https://p.scdn.co/mp3-preview/c08dd216326a235f034ac3759d1742a6faa672f9?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273022a281c44e8930a8a87337a,0.537,0.524,-9.913,0.0503,0.481,0.299,82.022,bhajan
2167,Three Serpents,Cha Se-Eun,55,https://p.scdn.co/mp3-preview/a8b518d1c4e9158a191cb8f39460bb7b4271634d?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273f2944af95b8128c3555b8ce7,0.301,0.0329,-35.873,0.0319,0.922,0.113,104.579,yoga
985,Maa Shailputri Amritwani,Kumar Vishu,37,https://p.scdn.co/mp3-preview/83e43e59794bbc90ed8a2517d982f66d4b5a2df2?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273879172a7823dafb9c2b530cd,0.828,0.677,-9.737,0.165,0.53,0.18,139.994,hindi devotional
1380,"Subah Subah Le Shiv Ka Naam (From ""Shiv Mahima"")",Hariharan,54,https://p.scdn.co/mp3-preview/56b019be6d2a195ba0f61bb0351a36be578c31aa?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735ec8ac0309ad93b32ffd3ead,0.361,0.317,-14.466,0.0338,0.975,0.111,104.211,hindi devotional
373,Shyama Aan Baso Vrindavan Mein,Sayantani Ghosh,54,https://p.scdn.co/mp3-preview/bda6bd0e60231341deae2d0fdb38906dd5e8fd17?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e25be0662832dcde490888aa,0.529,0.496,-6.558,0.0556,0.81,0.107,172.211,bhajan
1805,my pain,papier rose,47,https://p.scdn.co/mp3-preview/56927ccc4085f65a8bc8542171fc4f4b66e6c714?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273874ff46e1d1a572d742f9eff,0.125,0.00438,-39.752,0.0361,0.978,0.109,75.706,relaxation
193,Shree Hanuman Chalisa,Hariharan,74,https://p.scdn.co/mp3-preview/2e8113e54ca998c34df5930bf9845959470b5971?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736d9a2050e82ce05424dca5aa,0.589,0.885,-3.4,0.035,0.545,0.132,91.01,bhajan
220,अष्ट सिद्धि नव निधि के दाता,Ranjan Ji Maharaj,31,https://p.scdn.co/mp3-preview/51c5ac363a696030c09842f7791a14c2cc1ec360?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2737e3333a444675683c81fcc3d,0.533,0.743,-6.424,0.0508,0.177,0.139,137.693,bhajan
636,Achutam Keshavam,Siddharth Mohan,55,https://p.scdn.co/mp3-preview/5fce3136867824283ffca7690ee9ce384b6a811c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273bfd8e8999bd0801e9b930ee0,0.589,0.535,-5.028,0.027,0.619,0.115,95.853,hindi devotional
40,Mrityunjay Mahamantra,Uma Mohan,26,https://p.scdn.co/mp3-preview/852c8383bedd33bb83e495885c22ce34dbf3a42f?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2733a4bf80604fe70267223dfef,0.398,0.186,-8.492,0.0324,0.979,0.083,102.702,bhajan
1723,shadows,sweet planet,64,https://p.scdn.co/mp3-preview/97a281933d94ebdf24d03bf09bb6d95ce698e441?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2734ce638e342385d9e040996ad,0.157,0.00476,-33.114,0.0597,0.952,0.106,131.936,relaxation
2378,Nights Fall - Ambient Mix,Winslow,37,https://p.scdn.co/mp3-preview/65b5887b09655c36777c9aadb2056a4c2fb9839f?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2732dee4739964a246b8399982f,0.248,0.347,-18.101,0.0456,0.0362,0.147,172.984,yoga
2278,Aurora’s Lullaby,Robert Roscoe,35,https://p.scdn.co/mp3-preview/10e7834eb5732b5a4ba92d3c76c8aa690492d984?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2739d8d7995f5fab4eb05654203,0.401,0.134,-20.691,0.0377,0.99,0.121,117.976,yoga
319,Shri Banke Bihari Teri Aarti Gaun,"Satish Dehra, Mukul Soni",44,https://p.scdn.co/mp3-preview/1101d204c141517e129af99a34c36aff2e053912?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273d3e4b613f464c4549094afc3,0.523,0.612,-5.803,0.0292,0.569,0.132,149.945,bhajan
2083,Resolvation,The Nowhows,64,https://p.scdn.co/mp3-preview/0521cac86cb7a4017879166ec6fe1c69242ac112?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27345aa72e766e553dc9c93497c,0.155,0.00465,-37.031,0.0522,0.968,0.128,79.468,yoga
63,Jai Shankar Maharaj,"Salim–Sulaiman, Vishal Dadlani, Hansraj Raghuwanshi",49,https://p.scdn.co/mp3-preview/ff40bf149d23fd43b1818c275a403b0a6cc0a1ed?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273f0e887471e33abcd128dfe24,0.546,0.774,-4.914,0.0467,0.542,0.0958,129.789,bhajan
330,Jitna Radha Royi Kanha Ke Liye,Mukesh Bagda,30,https://p.scdn.co/mp3-preview/71a3abe77433f01df20347789f9ef66e68f69a1e?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273f6443e2b28089ee7af25c062,0.436,0.75,-6.286,0.0796,0.491,0.123,91.72,bhajan
718,Sai Rehem Nazar Karna,Alka Yagnik,31,https://p.scdn.co/mp3-preview/31429531d7710c9c9401a50be4a7aaf7860eeb6c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27333e646a78bd7f9f264ddcf53,0.614,0.555,-8.738,0.0388,0.745,0.129,117.973,hindi devotional
2197,Lunar,Redbee,58,https://p.scdn.co/mp3-preview/e5b689404fa2059b266b101a55f4c4b72a9c390a?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2731b6b7fa57690d801fa365c29,0.139,0.00604,-38.022,0.0408,0.995,0.0721,142.042,yoga
345,Tum Hamare The Prabhuji,"Jaya Kishori ji, Chetna Sharma",40,https://p.scdn.co/mp3-preview/8882bb035842479aea70577a43628b2025475b94?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27371803d5a8c66f1a709f44bb8,0.513,0.677,-4.146,0.0313,0.258,0.319,95.938,bhajan
249,Shree RamcHandra Krupalu,Satish Dehra,60,https://p.scdn.co/mp3-preview/5fa826fced3c3d841c4c09abaa59e011e14e54a2?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273ec6032f20fadb37a6c76c21d,0.409,0.374,-12.22,0.0409,0.762,0.0613,93.035,bhajan
266,Tum Humare Ho Prabhu Ji,Maanya Arora,35,https://p.scdn.co/mp3-preview/91709ff16a1dce12e0fbfb8835cc4bc035e23527?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273ef2d08b38c55406adbd02341,0.303,0.318,-8.276,0.0306,0.77,0.149,175.349,bhajan
1374,Govind Bolo Hari Gopal Bolo,Bhavdeep,34,https://p.scdn.co/mp3-preview/90579bd44823ea5b80b9d55c74dadb9088f55fa2?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273189639034cbc7a2d94541e06,0.607,0.466,-9.994,0.0309,0.664,0.216,85.707,hindi devotional
528,Maiya Ka Chola Hai Rangla,Lakhbir Singh Lakkha,47,https://p.scdn.co/mp3-preview/ab76d9bfb1c5e4b7b8b8f04ccf146a9cc595abad?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27396a05e9bb00329fb90c15beb,0.584,0.661,-11.485,0.0436,0.622,0.585,97.084,bhajan
2091,Dragonfruit,Isah Atkins,47,https://p.scdn.co/mp3-preview/03f4542f7808ffbe629cb5fde0a7894f9229d4bf?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2738f4fc225423fbe96343c7198,0.184,0.00507,-42.406,0.0322,0.983,0.0896,69.717,yoga
1092,Shree Ganeshji Aaye,Shankar Mahadevan,10,https://p.scdn.co/mp3-preview/9d813a1f378464be5a6090dd138580e423dee0d9?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273735642c14349863392bae46b,0.683,0.793,-6.764,0.0457,0.258,0.0864,99.959,hindi devotional
2371,Parallel 6,Four Tet,50,https://p.scdn.co/mp3-preview/eec891f0906dbe6c6f9ca25d7e5284f55a6b8972?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2738ca7b1e049ed737df8e29d5d,0.711,0.635,-13.168,0.0537,0.66,0.194,124.034,yoga
650,Ram Aayenge,"Payal Dev, Vishal Mishra, Manoj Muntashir",48,https://p.scdn.co/mp3-preview/bc89270e17092ea06e4bd4323ff24e31ed73e6d0?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273ffe26d6eef39ecc3909f7935,0.717,0.838,-5.551,0.0325,0.0735,0.154,108.01,hindi devotional
135,Shri Krishna Govind Hare Murari,Jubin Nautiyal,72,https://p.scdn.co/mp3-preview/71af283389cad2a3662bf96962ec399b518311a4?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273671688fecb68803a14be89ad,0.59,0.632,-7.996,0.0376,0.301,0.169,110.0,bhajan
845,Naiharwa,Amrita Chaturvedi,18,https://p.scdn.co/mp3-preview/e526703c45356929767249434ce33682b0a0bd66?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735c6a18a20d940e75d1418426,0.556,0.477,-4.761,0.0243,0.523,0.0923,103.935,hindi devotional
1642,Relaxation Time,Chrystal Zen,21,https://p.scdn.co/mp3-preview/c99cfcfe7384c15ff28152ce267c1cccb6d258a5?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2737bd0c7a9970704963dccd98b,0.224,0.111,-20.452,0.0456,0.919,0.103,88.749,relaxation
2301,Lines of Mauve,Star Lions,30,https://p.scdn.co/mp3-preview/eb5c71456780ff54a0624adad761b8daa05e70cf?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2735485449c9b198330fe1f459d,0.516,0.077,-25.951,0.0435,0.84,0.112,143.979,yoga
1775,Spring,Dreamy Thoughts,61,https://p.scdn.co/mp3-preview/2ccdf575306a2bcee61cdc3ac646c0054c949666?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735ba0aa23714095e350e3834f,0.158,0.00183,-35.84,0.0388,0.992,0.0811,75.093,relaxation
45,Shree Siddhivinayak Mantra And Aarti,Amitabh Bachchan,52,https://p.scdn.co/mp3-preview/dbea7b1abf8db8ea8d952513b90a1dbd85751da7?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273bd1e6ec9e8a5d28ed127350f,0.444,0.685,-5.298,0.0426,0.677,0.109,105.107,bhajan
1355,Mata Ji Thare Sharne Aaya Vo - Rajasthani,Bhagwat Suthar,19,https://p.scdn.co/mp3-preview/282b6e775fb69c751ec239dee7daace66719d07d?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2730b3d2b458e390de576c5519e,0.597,0.654,-14.709,0.0359,0.615,0.788,154.682,hindi devotional
332,Sankat Mochan Hanuman Ashtak,Satish Dehra,38,https://p.scdn.co/mp3-preview/3fbc446175c9bf264dab5de4fc1d270d4a085caf?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27396731fc97f6d25f01fb809f5,0.521,0.488,-11.109,0.0318,0.773,0.13,97.172,bhajan
913,Sivamanaspooja,Seven,37,https://p.scdn.co/mp3-preview/671bdae6ac321c63760d55752555cd43b5bf2582?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2737653e1d01b63a28409eea745,0.555,0.353,-9.062,0.0459,0.618,0.248,119.808,hindi devotional
2100,Chihiro,Cha Se-Eun,59,https://p.scdn.co/mp3-preview/f8b332932be8027dd94091a6c4c6635b2453323a?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273f2944af95b8128c3555b8ce7,0.221,0.00658,-41.212,0.0432,0.92,0.112,60.264,yoga
343,Kaun Kehte Hain Bhagwan Aate Nahi (Achyutam Keshavam),"Payal Dev, Tulsi Kumar, Jubin Nautiyal",61,https://p.scdn.co/mp3-preview/7249ef46f499093ec8c7baaca73280d0ebf3593a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273183be19ab513fc1830b1e5d3,0.393,0.818,-3.34,0.0601,0.425,0.272,82.992,bhajan
855,Gan Ganpataye Namo Namaha,Dhaval Kothari,36,https://p.scdn.co/mp3-preview/33700f2f9b3d663a8c5a7cbf0d5deffcbca9a2ce?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273761ee94a153ec1624502fb7d,0.523,0.371,-12.706,0.0441,0.749,0.075,119.937,hindi devotional
2216,Gurave,Samgita,39,https://p.scdn.co/mp3-preview/d60908800743701a4ca23b6726fe0a82969d822d?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273f2c81dbda613750e95ae46d5,0.702,0.205,-15.208,0.0303,0.887,0.0977,107.976,yoga
1185,Pancha Graha Kootam,Aruna Dahavala,41,https://p.scdn.co/mp3-preview/af5f5b931a7d5ca764f2ba07aadb54d87597f352?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273223b7d1c44989ff6a2abcf7f,0.665,0.802,-4.32,0.0353,0.191,0.124,92.988,hindi devotional
453,कौशल्या के गोद खिलौना हो,Ranjan Ji Maharaj,24,https://p.scdn.co/mp3-preview/4f041f79dc6d44ce1073dc1630011066e55e81ef?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2738986a5644f95890b66adec4f,0.563,0.535,-9.879,0.0726,0.422,0.289,136.896,bhajan
2239,Vistaar,Ranjan E,48,https://p.scdn.co/mp3-preview/6249a0d567e69a847cb7f954417a7a5da46d17d1?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273f0b60420a140592879af7418,0.654,0.0308,-24.802,0.0434,0.842,0.111,119.949,yoga
955,Krishna Chants,"Utkarsh Sharma, Rajshree Agarwal, Vibhuti Vaity",40,https://p.scdn.co/mp3-preview/80ec6e64e6694cfe029bd9c60c97e2608ea10aa4?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2732badb50834ec9c507462e0ea,0.568,0.491,-10.256,0.034,0.267,0.106,74.939,hindi devotional
488,Shree Ganeshaaya Dheemahi,Shankar Mahadevan,11,https://p.scdn.co/mp3-preview/cf9e931ab3bf86d17b862229a1d0246b9daeca40?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273159a5b89e01f7547d4742235,0.606,0.447,-8.217,0.0309,0.822,0.127,139.85,bhajan
88,Maa Kushmanda Amritwani,Kumar Vishu,34,https://p.scdn.co/mp3-preview/6ba6c9a2752e843c3f3f30bb431294a6fad1f654?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2730605481330b76c1cd80f6fb6,0.831,0.654,-9.916,0.182,0.485,0.177,140.003,bhajan
1832,Nebbia,Luca Magliano,53,https://p.scdn.co/mp3-preview/3f7d97359a96116462431c5003f6c0df0469b242?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e1c73fceca47816a8c6ee361,0.0703,0.00911,-36.483,0.0443,0.961,0.111,76.362,relaxation
799,Shri Ramchandra Kripalu Bhajuman,Amrita Chaturvedi,24,https://p.scdn.co/mp3-preview/2862805c71baf9d302e2017cb84d6b04f4ccd28d?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27375f29b73a9d304f93a2b3222,0.563,0.472,-5.364,0.0295,0.76,0.108,180.054,hindi devotional
1180,Yedukondala Paina,P. Susheela,3,https://p.scdn.co/mp3-preview/05ae20269114107642500cc3fb53e72800227592?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736f6d39c79db7370de8ea8394,0.538,0.366,-13.216,0.0395,0.988,0.732,70.605,hindi devotional
197,Om Jai Jagdish Hare,Anuradha Paudwal,53,https://p.scdn.co/mp3-preview/f0f277dc5fb71fda8530d707b19b9d37474c97f3?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273027aa319d09937441a4d7d76,0.531,0.837,-7.346,0.056,0.766,0.359,96.317,bhajan
2137,Heavens,Cha Se-Eun,57,https://p.scdn.co/mp3-preview/897f144b77a19402c7d1adebe2dd569f52872abb?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273d131c5dcdaa9b26356b6f663,0.219,0.0697,-26.947,0.0379,0.83,0.113,110.693,yoga
25,माँ तुम्हारी जब दया हो जाएगी,Rajan Ji Maharaj,11,https://p.scdn.co/mp3-preview/e23522c7dd0aa0663d36e7ba1a1f4facd4e8847b?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27303557a3974ccfa6e0fc77ad5,0.553,0.542,-9.925,0.0583,0.405,0.134,119.164,bhajan
1344,Teri Galiyon Ka Hooh Aashiq,Bhagwat Suthar,15,https://p.scdn.co/mp3-preview/9d0850e9d0f6e65dadaf349df271f6a1dbee0ebd?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273897eb94be061375d2e1163ac,0.425,0.669,-6.805,0.0613,0.493,0.221,70.6,hindi devotional
1830,Seafaring,Loki Minder,54,https://p.scdn.co/mp3-preview/299f49a6d410e6d612f559b57ba408f5246df77f?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27392379a592adf0c33c3dc2abf,0.141,0.00501,-42.891,0.0455,0.903,0.0839,73.034,relaxation
1352,Sanwariya Thara Naam Hazaar,"Bhagwat Suthar, Mohan Vedana",13,https://p.scdn.co/mp3-preview/a8e8fa2bdf1eb2642168116697491615d0b13f39?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27310295a189a2ea220397f5243,0.534,0.933,-3.745,0.321,0.17,0.443,98.278,hindi devotional
188,Jhoom Jhoom Naache Dekho Bhakt Hanumana,Lakhbir Singh Lakkha,42,https://p.scdn.co/mp3-preview/28f694a1aca99fe06cb1db7dde5b625a711bbff8?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2739f4f809e17292e0364290973,0.714,0.543,-13.194,0.0578,0.581,0.16,133.96,bhajan
873,Sai Narayana,"Salim–Sulaiman, Raj Pandit",36,https://p.scdn.co/mp3-preview/09dec5ddd6a3cad4b418d200187af17a34202815?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273d60d14e45e999ff37ccb48fb,0.293,0.284,-11.035,0.0357,0.905,0.105,119.758,hindi devotional
